ds,yhat,yhat_lower,yhat_upper,y,service_tag
12/14/2024,0.630770254,0.027150541,1.204413652,0.757692254,CloudFront
12/15/2024,0.513719678,-0.053712443,1.080852865,0.50876526,CloudFront
12/16/2024,0.69421702,0.091044326,1.316522756,0.7438133,CloudFront
12/17/2024,0.716503592,0.128766206,1.325860977,0.623011431,CloudFront
12/18/2024,0.845911348,0.237199886,1.42143588,0.612224223,CloudFront
12/19/2024,0.758020467,0.152396939,1.330338308,0.740328586,CloudFront
12/20/2024,0.890601301,0.295205724,1.431802088,0.727778373,CloudFront
12/21/2024,0.751978111,0.208535529,1.344563056,0.58276809,CloudFront
12/22/2024,0.643410089,0.059475148,1.237825962,0.568837208,CloudFront
12/23/2024,0.829646051,0.272541485,1.439024159,0.720947332,CloudFront
12/24/2024,0.854751155,0.271771255,1.42339497,1.358684538,CloudFront
12/25/2024,0.983952972,0.4236859,1.567566311,0.654716674,CloudFront
12/26/2024,0.892802632,0.277003299,1.489669288,1.103330772,CloudFront
12/27/2024,1.019118286,0.460628687,1.597999064,0.816825787,CloudFront
12/28/2024,0.871348297,0.327764713,1.465293088,1.063771798,CloudFront
12/29/2024,0.750949602,0.215875887,1.315493533,1.04648242,CloudFront
12/30/2024,0.922937757,0.347921388,1.490282423,1.068090218,CloudFront
12/31/2024,1.285788274,0.672669625,1.8787115,1.00091837,CloudFront
1/1/2025,1.042868503,0.448166155,1.661032013,0.670978917,CloudFront
1/2/2025,0.932400795,0.35997459,1.513164988,0.924118463,CloudFront
1/3/2025,1.038583132,0.425896354,1.628490758,2.992138625,CloudFront
1/4/2025,0.87034624,0.304052006,1.4362177,0.55073995,CloudFront
1/5/2025,0.729638189,0.170984092,1.346841162,0.555572524,CloudFront
1/6/2025,0.881961576,0.307442781,1.430483578,0.763327355,CloudFront
1/7/2025,0.872180893,0.288274588,1.429783679,0.701470119,CloudFront
1/8/2025,0.966347969,0.370170804,1.532498717,0.726207603,CloudFront
1/9/2025,0.840841735,0.23883172,1.428053694,0.755349703,CloudFront
1/10/2025,0.934290173,0.373827894,1.50424941,0.729593318,CloudFront
1/11/2025,0.755912391,0.147248323,1.332867389,0.560672825,CloudFront
1/12/2025,0.607876925,0.067925874,1.211711098,0.533287087,CloudFront
1/13/2025,0.755833249,0.173951004,1.308057264,0.705726158,CloudFront
1/14/2025,0.744715474,0.126413767,1.335020777,0.612331557,CloudFront
1/15/2025,0.840566201,0.284793462,1.394050857,0.691390533,CloudFront
1/16/2025,0.719676837,0.133823867,1.274732718,0.819340568,CloudFront
1/17/2025,0.820512202,0.226838337,1.419668918,0.731996689,CloudFront
1/18/2025,0.652057315,0.052587657,1.231342146,0.589883232,CloudFront
1/19/2025,0.516182301,-0.031859766,1.102657255,0.542788738,CloudFront
1/20/2025,0.678182257,0.104020602,1.275626281,0.703477561,CloudFront
1/21/2025,0.682590786,0.10132851,1.269385006,0.772024987,CloudFront
1/22/2025,0.795014921,0.237556789,1.428045587,0.705987249,CloudFront
1/23/2025,0.691287433,0.088745744,1.282722527,0.713233672,CloudFront
1/24/2025,0.809404014,0.24413955,1.405783701,0.684202051,CloudFront
1/25/2025,0.657882896,0.064316181,1.201000246,0.564215966,CloudFront
1/26/2025,0.538142476,-0.049828211,1.107227612,0.9110433,CloudFront
1/27/2025,0.715053442,0.131668012,1.297394894,0.931275222,CloudFront
1/28/2025,0.732763789,0.184420864,1.336430797,1.078410262,CloudFront
1/29/2025,0.856544111,0.267340058,1.4127219,1.154034973,CloudFront
1/30/2025,0.761948893,0.163571045,1.343521467,0.882398621,CloudFront
1/31/2025,1.240842237,0.624768507,1.81706165,1.369567701,CloudFront
2/1/2025,0.739357107,0.132982593,1.296145228,0.560607778,CloudFront
2/2/2025,0.621088324,0.019195459,1.212503607,0.592707359,CloudFront
2/3/2025,0.79683438,0.17825796,1.381329969,0.719847888,CloudFront
2/4/2025,0.810827752,0.232611567,1.424388149,0.684691173,CloudFront
2/5/2025,0.92849634,0.307324451,1.571052191,1.112165941,CloudFront
2/6/2025,0.825620075,0.283143407,1.449848997,0.87254998,CloudFront
2/7/2025,0.940268929,0.363565861,1.512012765,0.665889674,CloudFront
2/8/2025,0.781159846,0.124715645,1.331318428,0.615256896,CloudFront
2/9/2025,0.650028269,0.072508607,1.193646101,0.551707082,CloudFront
2/10/2025,0.812170921,0.19771808,1.391494901,0.66180645,CloudFront
2/11/2025,0.812258501,0.216379104,1.416779709,0.720932805,CloudFront
2/12/2025,0.916166031,0.347910354,1.498324871,0.604859387,CloudFront
2/13/2025,0.800116983,0.194544536,1.369753323,0.703834597,CloudFront
2/14/2025,0.90260894,0.33321092,1.440594719,1.193974216,CloudFront
2/15/2025,0.732758627,0.174893353,1.301149467,0.755172078,CloudFront
2/16/2025,0.592662341,0.034386648,1.169871118,0.553259999,CloudFront
2/17/2025,0.74792871,0.137584332,1.343753063,0.758740825,CloudFront
2/18/2025,0.743482739,0.19077576,1.355748998,0.632259288,CloudFront
2/19/2025,0.845389075,0.257001693,1.422560877,0.77916248,CloudFront
2/20/2025,0.729990842,0.123730061,1.291612426,0.771457155,CloudFront
2/21/2025,0.835831903,0.262158663,1.470390075,0.724448243,CloudFront
2/22/2025,0.672000501,0.099094131,1.268293899,0.713876664,CloudFront
2/23/2025,0.54049031,-0.038932889,1.115347195,0.673296884,CloudFront
2/24/2025,0.70673582,0.062599313,1.263906907,0.814676733,CloudFront
2/25/2025,0.715420914,0.142716257,1.288186461,0.629409726,CloudFront
2/26/2025,0.832308461,0.268025774,1.433283596,0.994082523,CloudFront
2/27/2025,0.733387073,0.18069223,1.328218331,0.956973261,CloudFront
2/28/2025,1.210883863,0.634979976,1.82404576,1.148634846,CloudFront
3/1/2025,0.711212615,0.124501572,1.266799167,0.640668347,CloudFront
3/2/2025,0.598157916,0.05759158,1.213131198,0.478125812,CloudFront
3/3/2025,0.782610546,0.208280926,1.337526134,0.752792893,CloudFront
3/4/2025,0.808793975,0.255810281,1.358103789,0.745044501,CloudFront
3/5/2025,0.942024695,0.356612043,1.537375231,2.446169592,CloudFront
3/6/2025,0.857870461,0.285521561,1.447612346,1.264664492,CloudFront
3/7/2025,0.994092635,0.392444422,1.558235116,0.717703498,CloudFront
3/8/2025,0.859010011,0.262444561,1.454195732,0.598924368,CloudFront
3/9/2025,0.753879649,0.181049368,1.37283298,0.520385069,CloudFront
3/10/2025,0.943451095,0.347900501,1.510299935,0.630898987,CloudFront
3/11/2025,0.971792368,0.406664134,1.572309435,0.807727417,CloudFront
3/12/2025,1.104135091,0.518194655,1.682727447,1.515547551,CloudFront
3/13/2025,1.016034511,0.447778999,1.584502127,0.72583577,CloudFront
3/14/2025,1.145311743,0.586353839,1.70756387,0.739766037,CloudFront
3/15/2025,1.000415656,0.396017696,1.618558249,0.565762627,CloudFront
3/16/2025,0.882799983,0.308297688,1.50240669,0.652885488,CloudFront
3/17/2025,1.057472168,0.468407614,1.621374746,0.731620613,CloudFront
3/18/2025,1.068812484,0.468396219,1.668467823,0.761816628,CloudFront
3/19/2025,1.182411002,0.604881954,1.79246751,1.297899092,CloudFront
3/20/2025,1.074218388,0.475023495,1.637606548,0.818842341,CloudFront
3/21/2025,1.182478117,0.603472349,1.757430123,2.453560218,CloudFront
3/22/2025,1.0160778,0.439739777,1.630980236,0.500500708,CloudFront
3/23/2025,0.876915487,0.260643606,1.454801804,0.745394294,CloudFront
3/24/2025,1.03043775,0.441045308,1.660721931,0.675239713,CloudFront
3/25/2025,1.021448349,0.444006955,1.639452464,0.913553515,CloudFront
3/26/2025,1.115935341,0.547594496,1.688620505,1.087854304,CloudFront
3/27/2025,0.990212848,0.41222791,1.578509209,0.954382455,CloudFront
3/28/2025,1.082845284,0.520134003,1.665211144,0.917648339,CloudFront
3/29/2025,0.902991946,0.27729195,1.458965301,4.031789684,CloudFront
3/30/2025,0.752767951,0.193040746,1.377206103,0.911343256,CloudFront
3/31/2025,1.25185964,0.651502286,1.860308558,0.979298617,CloudFront
4/1/2025,0.882925036,0.30236905,1.484933716,0.684643189,CloudFront
4/2/2025,0.974232043,0.414496486,1.517646402,0.693865448,CloudFront
4/3/2025,0.847989244,0.284395287,1.466354474,0.736561423,CloudFront
4/4/2025,0.942678387,0.362895278,1.518247573,0.682629807,CloudFront
4/5/2025,0.767321526,0.159746237,1.348801516,0.590079686,CloudFront
4/6/2025,0.623846977,0.019178926,1.225499999,0.502228844,CloudFront
4/7/2025,0.77762963,0.190418657,1.368606371,0.628509299,CloudFront
4/8/2025,0.773304324,0.156953033,1.378848529,0.688621553,CloudFront
4/9/2025,0.876599919,0.238274033,1.471465525,0.679905904,CloudFront
4/10/2025,0.763490062,0.1636913,1.376000859,0.686031883,CloudFront
4/11/2025,0.872128152,0.23674626,1.47551483,0.698759666,CloudFront
4/12/2025,0.711204055,0.154444369,1.282945186,0.539979372,CloudFront
4/13/2025,0.582318211,0.037166158,1.146713898,0.6097772,CloudFront
4/14/2025,0.750529688,0.133137874,1.333609369,0.740933135,CloudFront
4/15/2025,0.760176643,0.195933891,1.344298582,0.942120927,CloudFront
4/16/2025,0.87671671,0.308536846,1.469595516,0.729693243,CloudFront
4/17/2025,0.775883135,0.201127574,1.357064413,0.881732926,CloudFront
4/18/2025,0.895624056,0.295626149,1.498905525,0.682403458,CloudFront
4/19/2025,0.744462429,0.182864898,1.324759371,0.810721895,CloudFront
4/20/2025,0.623872176,0.037433269,1.202967493,0.614400239,CloudFront
4/21/2025,0.798827099,0.217204905,1.362949645,0.678776497,CloudFront
4/22/2025,0.813621089,0.176236362,1.410960271,0.701855757,CloudFront
4/23/2025,0.93370715,0.33199266,1.566213115,0.71917258,CloudFront
4/24/2025,0.834851192,0.257955497,1.43845028,0.775883536,CloudFront
4/25/2025,0.955068097,0.361127548,1.555905919,1.272294375,CloudFront
4/26/2025,0.802977668,0.184572927,1.353301829,0.913305717,CloudFront
4/27/2025,0.680176228,0.108139202,1.231920258,0.937862464,CloudFront
4/28/2025,0.851780555,0.262518612,1.441758187,1.142763001,CloudFront
4/29/2025,0.862242842,0.25682481,1.418048363,1.00805423,CloudFront
4/30/2025,1.331265582,0.767802312,1.941541871,2.000149045,CloudFront
5/1/2025,0.872544209,0.228837429,1.450333458,0.671811609,CloudFront
5/2/2025,0.986509948,0.367627796,1.630424164,0.752039862,CloudFront
5/3/2025,0.827869327,0.223259316,1.417049858,0.904385915,CloudFront
5/4/2025,0.698377527,0.12332216,1.295295514,0.583981572,CloudFront
5/5/2025,0.8632976,0.256186404,1.426089408,0.786441727,CloudFront
5/6/2025,0.867212558,0.273354883,1.45915633,0.768392592,CloudFront
5/7/2025,0.975856936,0.397346968,1.582049067,0.695322887,CloudFront
5/8/2025,0.865263952,0.27411593,1.467807086,1.885901033,CloudFront
5/9/2025,0.973695914,0.407560021,1.558686035,0.667301514,CloudFront
5/10/2025,0.809995623,0.201256169,1.399250125,0.608753953,CloudFront
5/11/2025,0.675954587,0.083167255,1.316724317,0.649260137,CloudFront
5/12/2025,0.836854775,0.260071673,1.4481702,0.627903513,CloudFront
5/13/2025,0.837282586,0.29056533,1.432272355,0.761178024,CloudFront
5/14/2025,0.942962693,0.374362358,1.508363278,0.605578495,CloudFront
5/15/2025,0.829907773,0.204416275,1.463915287,0.731705529,CloudFront
5/16/2025,0.936351669,0.380512342,1.532549706,0.825591369,CloudFront
5/17/2025,0.771103583,0.183013514,1.369553095,0.564203945,CloudFront
5/18/2025,0.635919027,0.053778862,1.214488054,0.510510924,CloudFront
5/19/2025,0.796044125,0.1983307,1.401478801,0.76749374,CloudFront
5/20/2025,0.796031852,0.23062603,1.376017357,0.755900435,CloudFront
5/21/2025,0.901577785,0.329362339,1.534398586,1.187514561,CloudFront
5/22/2025,0.788671304,0.160139882,1.331232156,0.813583185,CloudFront
5/23/2025,0.895529732,0.287027005,1.459065982,0.615090711,CloudFront
5/24/2025,0.730953017,0.166437374,1.34186342,0.484250375,CloudFront
5/25/2025,0.596694626,0.052869255,1.188005641,0.616048379,CloudFront
5/26/2025,0.758005303,0.170342653,1.301553689,1.391472585,CloudFront
5/27/2025,0.759448299,0.188660083,1.315083444,0.99936375,CloudFront
5/28/2025,0.866733688,0.308180212,1.446931499,1.068374517,CloudFront
5/29/2025,0.755867809,0.158772738,1.335203214,0.985651036,CloudFront
5/30/2025,0.865085389,0.297615447,1.453424124,0.916715102,CloudFront
5/31/2025,1.057283218,0.499030084,1.625227919,1.091480374,CloudFront
6/1/2025,0.571982925,-0.016865552,1.147037672,0.498523916,CloudFront
6/2/2025,0.736684368,0.150940728,1.284666235,0.610874629,CloudFront
6/3/2025,0.741867033,0.177737278,1.358763,0.8675357,CloudFront
6/4/2025,0.85322852,0.27434738,1.382030083,0.749661229,CloudFront
6/5/2025,0.746751391,0.159786597,1.307163939,0.713260377,CloudFront
6/6/2025,0.86063433,0.276584552,1.457353853,0.660608941,CloudFront
6/7/2025,0.70364417,0.13446874,1.278785942,0.973790872,CloudFront
6/8/2025,0.577484637,-0.026233421,1.141538037,0.831458821,CloudFront
6/9/2025,0.747338558,0.1707593,1.309437052,0.722131377,CloudFront
6/10/2025,0.757682283,0.165808639,1.314761628,0.729268551,CloudFront
6/11/2025,0.874119994,0.282124341,1.418701275,0.79446376,CloudFront
6/12/2025,0.772534003,0.221460654,1.364896781,0.678674851,CloudFront
6/13/2025,0.891018607,0.30206662,1.410290363,0.734907558,CloudFront
6/14/2025,0.738235177,0.178725188,1.324328552,0.586807139,CloudFront
6/15/2025,0.615784234,-0.01037661,1.206547052,0.608081148,CloudFront
6/16/2025,0.788751156,0.195284827,1.362324048,0.788968658,CloudFront
6/17/2025,0.80152411,0.173717382,1.377670223,0.584415762,CloudFront
6/18/2025,0.91963182,0.329708195,1.505960871,0.563112338,CloudFront
6/19/2025,0.818897074,0.257786259,1.386349189,0.738404033,CloudFront
6/20/2025,0.93737347,0.353441041,1.555579007,0.745615939,CloudFront
6/21/2025,0.783702938,0.186147688,1.394671442,0.643023318,CloudFront
6/22/2025,0.659489677,0.108461537,1.267457735,0.494354692,CloudFront
6/23/2025,0.829847086,0.264154413,1.406589444,0.749758969,CloudFront
6/24/2025,0.839216195,0.270389874,1.405339865,0.686139687,CloudFront
6/25/2025,0.953203162,0.351552778,1.532174395,1.943309117,CloudFront
6/26/2025,0.847731717,0.248676167,1.413458516,1.010955948,CloudFront
6/27/2025,0.960978055,0.403690382,1.575616891,0.91041405,CloudFront
6/28/2025,0.801725738,0.206242236,1.388588022,1.009898116,CloudFront
6/29/2025,0.671736309,0.054663512,1.249531103,0.937770713,CloudFront
6/30/2025,1.190373437,0.6071772,1.758798575,1.825298108,CloudFront
7/1/2025,0.840010963,0.255968722,1.395081976,0.655604626,CloudFront
7/2/2025,0.948677298,0.337818557,1.543456784,0.844578576,CloudFront
7/3/2025,0.838390902,0.273663979,1.405657044,0.754824548,CloudFront
7/4/2025,0.947495796,0.377811949,1.534907389,0.641727713,CloudFront
7/5/2025,0.784930042,0.178423646,1.339449126,0.549160056,CloudFront
7/6/2025,0.652591329,0.038513424,1.217108031,0.641310954,CloudFront
7/7/2025,0.815875274,0.262633945,1.415385129,0.857440941,CloudFront
7/8/2025,0.819485236,0.21183668,1.406246019,0.715668753,CloudFront
7/9/2025,0.929261441,0.367167359,1.524774224,0.753035583,CloudFront
7/10/2025,0.821325592,0.275262308,1.387139223,2.048980387,CloudFront
7/11/2025,0.934008712,0.324828613,1.497042129,0.655685832,CloudFront
7/12/2025,0.776200013,0.186505564,1.358321688,0.546555364,CloudFront
7/13/2025,0.649712726,0.081745401,1.286528006,0.82625973,CloudFront
7/14/2025,0.819823713,0.237460577,1.441489127,0.71827153,CloudFront
7/15/2025,0.831085625,0.201300798,1.410427205,0.609213393,CloudFront
7/16/2025,0.949159391,0.358959352,1.553483012,0.692023721,CloudFront
7/17/2025,0.849963123,0.251439186,1.400069432,0.726917842,CloudFront
7/18/2025,0.971605078,0.375093535,1.518692385,0.728957827,CloudFront
7/19/2025,0.822738356,0.227326516,1.392806894,0.687257997,CloudFront
7/20/2025,0.704933103,0.117167713,1.28435143,0.580847455,CloudFront
7/21/2025,0.883222857,0.300240487,1.4666928,0.713002074,CloudFront
7/22/2025,0.901923637,0.290802058,1.486817897,0.76687612,CloudFront
7/23/2025,1.026473327,0.462015313,1.592669745,0.700004628,CloudFront
7/24/2025,0.932587263,0.322224172,1.584497655,0.643411863,CloudFront
7/25/2025,1.058197446,0.491338791,1.631895542,0.832747132,CloudFront
7/26/2025,0.911812876,0.313164197,1.486755925,1.093752318,CloudFront
7/27/2025,0.794896589,0.206941944,1.371144677,0.942803869,CloudFront
7/28/2025,0.972415877,0.395606629,1.524991758,0.895136778,CloudFront
7/29/2025,0.988664162,0.391847967,1.600607655,4.06012952,CloudFront
7/30/2025,1.109101966,0.511766155,1.699940196,0.913351231,CloudFront
7/31/2025,1.363593989,0.752055398,1.914264718,1.02748259,CloudFront
8/1/2025,1.127941426,0.550988317,1.738152176,1.635131778,CloudFront
8/2/2025,0.973051811,0.371647254,1.53622453,0.562332859,CloudFront
8/3/2025,0.846500681,0.236837978,1.402677792,0.596662557,CloudFront
8/4/2025,1.013482951,0.41820025,1.608629779,0.646051803,CloudFront
8/5/2025,1.018547778,0.468171802,1.614655762,1.180441309,CloudFront
8/6/2025,1.127432783,0.493930823,1.726558875,0.745549074,CloudFront
8/7/2025,1.016212448,0.428706138,1.624277217,0.977281088,CloudFront
8/8/2025,1.123228292,0.529154806,1.737540925,0.684235388,CloudFront
8/9/2025,0.957438541,0.349286724,1.552754288,0.574854345,CloudFront
8/10/2025,0.820783137,0.232068036,1.347148538,0.622787193,CloudFront
8/11/2025,0.978720916,0.424789708,1.566633432,0.774664202,CloudFront
8/12/2025,0.976037748,0.424516258,1.547357743,0.834216832,CloudFront
8/13/2025,1.078673484,0.468054394,1.638206109,2.133930928,CloudFront
8/14/2025,0.962863937,0.38440245,1.53587785,0.779235092,CloudFront
8/15/2025,1.067065702,0.451380736,1.632529074,0.749209107,CloudFront
8/16/2025,0.900301681,0.317194069,1.480994986,0.598777932,CloudFront
8/17/2025,0.764523333,0.17418122,1.385711209,1.789602161,CloudFront
8/18/2025,0.925146552,0.336463389,1.486685723,1.534609274,CloudFront
8/19/2025,0.92686005,0.31570416,1.53915098,0.680321143,CloudFront
8/20/2025,1.035454097,0.400919049,1.658055665,0.591518016,CloudFront
8/21/2025,0.926965836,0.331472045,1.536692846,0.843952909,CloudFront
8/22/2025,1.039608886,0.416432722,1.618980585,0.665309559,CloudFront
8/23/2025,0.882125015,0.295704051,1.444727576,0.595024092,CloudFront
8/24/2025,0.756153732,0.147138923,1.351423171,0.585783719,CloudFront
8/25/2025,0.926776522,0.362705745,1.564621089,0.828746252,CloudFront
8/26/2025,0.938334373,0.384120786,1.508254044,1.008707344,CloudFront
8/27/2025,1.056266216,0.453749559,1.625542813,1.029630424,CloudFront
8/28/2025,0.956264216,0.363911319,1.534103065,0.908280007,CloudFront
8/29/2025,1.076213351,0.519063667,1.641402007,0.99314948,CloudFront
8/30/2025,0.924552794,0.315136305,1.485318023,2.851273118,CloudFront
8/31/2025,1.156735839,0.550255108,1.745418653,0.96094989,CloudFront
9/1/2025,0.975376555,0.388506051,1.561435325,0.562733465,CloudFront
9/2/2025,0.986886396,0.401624176,1.577997073,0.733819875,CloudFront
9/3/2025,1.102506806,0.549551176,1.757084035,0.878641937,CloudFront
9/4/2025,0.997874923,0.39553615,1.596908517,0.726164018,CloudFront
9/5/2025,1.110884867,0.533202389,1.710895499,1.356368235,CloudFront
9/6/2025,0.950050283,0.389866216,1.567228966,2.180882601,CloudFront
9/7/2025,0.816882467,0.245402724,1.404944828,0.615586486,CloudFront
9/8/2025,0.976440517,0.322480691,1.502400133,0.800007041,CloudFront
9/9/2025,0.973151977,0.380583121,1.575169349,0.822758314,CloudFront
9/10/2025,1.072651435,0.458279835,1.646448877,0.708172451,CloudFront
9/11/2025,0.950932984,0.367433517,1.558960636,0.679974144,CloudFront
9/12/2025,1.046284025,0.496459436,1.644820285,0.710324077,CloudFront
9/13/2025,0.867638012,0.317500718,1.47577039,0.581651621,CloudFront
9/14/2025,0.716941924,0.16375354,1.277511803,0.580451397,CloudFront
9/15/2025,0.859695189,0.257858626,1.433980262,1.491382812,CloudFront
9/16/2025,0.840758795,0.211876285,1.416455405,0.648983527,CloudFront
9/17/2025,0.92618241,0.357056052,1.491966516,0.820009737,CloudFront
9/18/2025,0.792345689,0.214504427,1.34985995,0.743140658,CloudFront
9/19/2025,0.87788157,0.296231123,1.451467105,0.693209434,CloudFront
9/20/2025,0.692019465,0.116709492,1.272933545,0.488790782,CloudFront
9/21/2025,0.536944371,-0.028297286,1.092777374,0.930673459,CloudFront
9/22/2025,0.678328875,0.062392745,1.258535355,1.183733607,CloudFront
9/23/2025,0.661137001,0.093056549,1.24130124,0.753647847,CloudFront
9/24/2025,0.751447856,0.12206391,1.332351831,0.275653929,CloudFront
9/25/2025,0.625595365,0.036062283,1.196438584,,CloudFront
9/26/2025,0.722091969,0.136957396,1.366456015,,CloudFront
9/27/2025,0.549974163,-0.036726569,1.103736543,,CloudFront
9/28/2025,0.411165886,-0.167452271,0.961236896,,CloudFront
9/29/2025,0.571016604,0.004646542,1.151632175,,CloudFront
9/30/2025,0.928194071,0.323075828,1.538736333,,CloudFront
10/1/2025,0.686111258,0.106461507,1.264785557,,CloudFront
10/2/2025,0.582888302,-0.016098862,1.156928504,,CloudFront
10/3/2025,0.702475739,0.109364783,1.246404253,,CloudFront
10/4/2025,0.553417931,-0.036076615,1.124732997,,CloudFront
10/5/2025,0.437147567,-0.142795069,1.028412996,,CloudFront
10/6/2025,0.618536038,0.064601713,1.203987115,,CloudFront
10/7/2025,0.641716967,0.056602519,1.235403646,,CloudFront
10/8/2025,0.771930318,0.196575214,1.365813085,,CloudFront
10/9/2025,0.684682863,0.096289476,1.237025474,,CloudFront
10/10/2025,0.817692286,0.218945143,1.449012074,,CloudFront
10/11/2025,0.679252291,0.098260758,1.275764221,,CloudFront
10/12/2025,0.57061418,-0.017069003,1.169373759,,CloudFront
10/13/2025,0.756541265,0.182697252,1.356568529,,CloudFront
10/14/2025,0.781134488,0.199831219,1.397335067,,CloudFront
10/15/2025,0.909676614,0.318230109,1.512625979,,CloudFront
10/16/2025,0.817790768,0.246414874,1.419380132,,CloudFront
10/17/2025,0.943380684,0.380556944,1.545697176,,CloudFront
10/18/2025,0.794990107,0.15394916,1.3704636,,CloudFront
10/19/2025,0.674177006,0.036819534,1.299743777,,CloudFront
10/20/2025,0.846059165,0.303966207,1.460648986,,CloudFront
10/21/2025,0.855129756,0.279604905,1.453558521,,CloudFront
10/22/2025,0.967090577,0.335415017,1.573270323,,CloudFront
10/23/2025,0.857999005,0.26013083,1.425695285,,CloudFront
10/24/2025,0.966196359,0.369480507,1.540137457,,CloudFront
9/24/2024,25.90336322,1.675877131,47.20674427,13.85134915,EKS
9/25/2024,27.57467295,3.62506173,49.26022724,22.1831587,EKS
9/26/2024,32.03354944,9.264872821,54.5180014,33.93415693,EKS
9/27/2024,25.83116739,6.327369511,47.5574413,29.6897696,EKS
9/28/2024,23.4452185,2.452086538,45.2153593,32.45098376,EKS
9/29/2024,26.27453066,5.168281851,48.00256935,39.52198874,EKS
9/30/2024,40.25981259,19.59545203,62.46594913,34.50162622,EKS
10/1/2024,30.46547677,7.841676207,53.63323094,23.81231646,EKS
10/2/2024,32.43089766,11.48423986,53.42962796,28.94184451,EKS
10/3/2024,37.14873009,13.5240616,60.0791825,24.97232561,EKS
10/4/2024,31.16635295,9.448236202,53.30864751,25.78631366,EKS
10/5/2024,28.95761168,6.443754545,50.41132944,18.09573044,EKS
10/6/2024,31.91751717,7.779338057,53.45183091,137.8699395,EKS
10/7/2024,33.86112446,10.70272656,57.17570309,23.21055267,EKS
10/8/2024,36.21527166,14.73367397,58.64525372,26.9122252,EKS
10/9/2024,38.15034239,13.54292372,59.2419135,48.17897886,EKS
10/10/2024,42.77832254,19.68827406,64.36396927,30.70747254,EKS
10/11/2024,36.64456233,13.25425739,59.31575032,25.51036298,EKS
10/12/2024,34.22160232,12.87137055,57.50100441,23.52349717,EKS
10/13/2024,36.90398602,15.28897971,58.4385589,17.71355088,EKS
10/14/2024,38.50723985,17.44654494,61.8394472,21.33459992,EKS
10/15/2024,40.45969553,17.38372188,62.70805659,24.16993622,EKS
10/16/2024,41.93431502,19.49851369,63.69379709,19.15406499,EKS
10/17/2024,46.04678473,22.67940908,66.87102374,156.431814,EKS
10/18/2024,39.34728729,17.10486488,61.31730621,21.83377895,EKS
10/19/2024,36.31430758,13.38539128,57.03607402,20.92496845,EKS
10/20/2024,38.34939461,15.183547,61.42553362,20.78295822,EKS
10/21/2024,39.27605934,16.51234958,62.19050605,21.65796643,EKS
10/22/2024,40.53148495,17.46704233,61.68564421,21.81516934,EKS
10/23/2024,41.29821082,18.73196609,63.23939537,85.49473169,EKS
10/24/2024,44.70205995,23.75236065,66.02034024,23.84289802,EKS
10/25/2024,37.30372163,16.31036418,59.9655702,23.57289804,EKS
10/26/2024,33.59235042,8.88295963,55.77900324,30.83337353,EKS
10/27/2024,34.9801079,13.56125061,56.87514159,29.2690404,EKS
10/28/2024,35.30083313,11.76440933,57.7363442,34.72582299,EKS
10/29/2024,36.00152408,13.96448437,59.00759375,36.80817119,EKS
10/30/2024,36.27379747,14.76742924,56.96344334,34.63170035,EKS
10/31/2024,51.37356445,29.83147537,73.73575533,125.4980077,EKS
11/1/2024,31.50260989,11.59473897,53.47394132,21.38968037,EKS
11/2/2024,27.52163179,5.719536545,48.58675576,29.19750553,EKS
11/3/2024,28.72502292,7.103094594,53.22152834,18.00991546,EKS
11/4/2024,28.94923462,7.890651007,50.63602354,28.24673132,EKS
11/5/2024,29.64221888,7.66533336,51.70925306,23.55189221,EKS
11/6/2024,29.99484883,9.428807667,52.42093651,38.1141906,EKS
11/7/2024,33.13863386,10.78800376,55.74611741,19.88604586,EKS
11/8/2024,25.63714768,4.435057826,48.79461596,25.72029926,EKS
11/9/2024,21.97953548,0.854095744,44.70005256,18.60115533,EKS
11/10/2024,23.57503027,0.627268187,45.09683936,18.58955417,EKS
11/11/2024,24.25166587,1.753120834,45.84363487,25.73536911,EKS
11/12/2024,25.44786881,3.219181732,47.15396124,22.2731475,EKS
11/13/2024,26.34409455,4.071059046,48.66393929,25.76270407,EKS
11/14/2024,30.06078014,8.409743888,52.69908357,24.38287385,EKS
11/15/2024,23.1500257,2.38012592,44.36273873,23.93369229,EKS
11/16/2024,20.08936401,-2.159520014,41.78363205,20.10087675,EKS
11/17/2024,22.27654168,0.232514749,44.53841183,29.95661548,EKS
11/18/2024,23.52849234,1.703812854,44.0984226,24.46164815,EKS
11/19/2024,25.27317719,3.588450515,48.44973171,23.71956705,EKS
11/20/2024,26.68145188,4.459518378,47.90797679,25.18018487,EKS
11/21/2024,30.86522593,9.39853326,52.54887478,25.60061343,EKS
11/22/2024,24.36932137,2.750230471,46.26581424,43.09989939,EKS
11/23/2024,21.66538588,-0.809913332,45.33482444,17.8168076,EKS
11/24/2024,24.14677984,-0.339452295,46.85936006,18.7169251,EKS
11/25/2024,25.62761555,3.385100358,48.57163593,21.69409207,EKS
11/26/2024,27.53462243,5.973306917,50.17243987,31.14504591,EKS
11/27/2024,29.03899715,7.046151244,50.86781657,28.63492887,EKS
11/28/2024,33.25450553,11.98643243,55.00598648,35.4402393,EKS
11/29/2024,26.72924542,5.068225011,51.52175851,37.96195019,EKS
11/30/2024,36.0613901,13.76571764,58.57302354,31.45019815,EKS
12/1/2024,26.28410604,4.09228553,47.7892846,17.50593303,EKS
12/2/2024,27.584018,3.575453461,48.98755968,20.77901244,EKS
